RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName
91560,4813,76710,zip,TX,TX,Waco,"Waco, TX",McLennan County
58657,4814,02143,zip,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",Middlesex County
92016,4815,77545,zip,TX,TX,Fresno,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County
72322,4815,32953,zip,FL,FL,Merritt Island,"Palm Bay-Melbourne-Titusville, FL",Brevard County
77794,4817,45750,zip,OH,OH,Marietta,"Marietta, OH",Washington County
80978,4818,52403,zip,IA,IA,Cedar Rapids,"Cedar Rapids, IA",Linn County
76594,4819,43227,zip,OH,OH,Columbus,"Columbus, OH",Franklin County
79538,4820,49048,zip,MI,MI,Comstock,"Kalamazoo-Portage, MI",Kalamazoo County
96100,4821,90240,zip,CA,CA,Downey,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
73268,4822,35020,zip,AL,AL,Bessemer,"Birmingham-Hoover, AL",Jefferson County
73122,4823,34476,zip,FL,FL,Ocala,"Ocala, FL",Marion County
64936,4824,17110,zip,PA,PA,Harrisburg,"Harrisburg-Carlisle, PA",Dauphin County
73243,4824,34982,zip,FL,FL,Fort Pierce,"Port St. Lucie, FL",Saint Lucie County
68206,4826,24551,zip,VA,VA,Forest,"Lynchburg, VA",Bedford County
79093,4829,48238,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County
79245,4830,48504,zip,MI,MI,Flint,"Flint, MI",Genesee County
58581,4832,02026,zip,MA,MA,Dedham,"Boston-Cambridge-Newton, MA-NH",Norfolk County
93241,4832,80109,zip,CO,CO,Castle Rock,"Denver-Aurora-Lakewood, CO",Douglas County
78966,4834,48093,zip,MI,MI,Warren,"Detroit-Warren-Dearborn, MI",Macomb County
66533,4835,20653,zip,MD,MD,Lexington Park,"California-Lexington Park, MD",Saint Marys County
72672,4836,33547,zip,FL,FL,Lithia,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
67188,4837,22203,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County
73004,4839,34110,zip,FL,FL,Naples,"Naples-Marco Island, FL",Collier County
78047,4840,46234,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County
96661,4841,92119,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County
78731,4843,47712,zip,IN,IN,Evansville,"Evansville, IN-KY",Vanderburgh County
58527,4845,01867,zip,MA,MA,Reading,"Boston-Cambridge-Newton, MA-NH",Middlesex County
77036,4846,44136,zip,OH,OH,Strongsville,"Cleveland-Elyria, OH",Cuyahoga County
77527,4847,45236,zip,OH,OH,Deer Park,"Cincinnati, OH-KY-IN",Hamilton County
60524,4848,07008,zip,NJ,NJ,Carteret,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County
96170,4849,90602,zip,CA,CA,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
69267,4850,27262,zip,NC,NC,High Point,"Greensboro-High Point, NC",Guilford County
99513,4851,98028,zip,WA,WA,Kenmore,"Seattle-Tacoma-Bellevue, WA",King County
70893,4851,30116,zip,GA,GA,Carrollton,"Atlanta-Sandy Springs-Alpharetta, GA",Carroll County
69752,4851,28152,zip,NC,NC,Shelby,"Shelby, NC",Cleveland County
69704,4854,28083,zip,NC,NC,Kannapolis,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County
72331,4855,32962,zip,FL,FL,Vero Beach,"Sebastian-Vero Beach, FL",Indian River County
100165,4857,99216,zip,WA,WA,Spokane Valley,"Spokane-Spokane Valley, WA",Spokane County
69923,4858,28401,zip,NC,NC,Wilmington,"Wilmington, NC",New Hanover County
80980,4858,52405,zip,IA,IA,Cedar Rapids,"Cedar Rapids, IA",Linn County
58695,4861,02215,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County
73156,4862,34654,zip,FL,FL,New Port Richey,"Tampa-St. Petersburg-Clearwater, FL",Pasco County
77083,4863,44236,zip,OH,OH,Hudson,"Akron, OH",Summit County
60161,4864,06108,zip,CT,CT,East Hartford,"Hartford-East Hartford-Middletown, CT",Hartford County
73212,4865,34769,zip,FL,FL,Saint Cloud,"Orlando-Kissimmee-Sanford, FL",Osceola County
76942,4866,44012,zip,OH,OH,Avon Lake,"Cleveland-Elyria, OH",Lorain County
72770,4866,33707,zip,FL,FL,Gulfport,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County
89857,4868,73020,zip,OK,OK,Choctaw,"Oklahoma City, OK",Oklahoma County
99579,4869,98119,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County
58506,4870,01832,zip,MA,MA,Haverhill,"Boston-Cambridge-Newton, MA-NH",Essex County
89759,4872,72802,zip,AR,AR,Russellville,"Russellville, AR",Pope County
65248,4875,17901,zip,PA,PA,Pottsville,"Pottsville, PA",Schuylkill County
90758,4877,75205,zip,TX,TX,Highland Park,"Dallas-Fort Worth-Arlington, TX",Dallas County
91559,4878,76708,zip,TX,TX,Waco,"Waco, TX",McLennan County
75175,4879,39157,zip,MS,MS,Ridgeland,"Jackson, MS",Madison County
95816,4880,89120,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County
72592,4881,33426,zip,FL,FL,Boynton Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County
81282,4882,53202,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County
96398,4883,91384,zip,CA,CA,Castaic,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
75862,4884,41005,zip,KY,KY,Burlington,"Cincinnati, OH-KY-IN",Boone County
69856,4885,28326,zip,NC,NC,Cameron,"Fayetteville, NC",Harnett County
91987,4887,77503,zip,TX,TX,Pasadena,"Houston-The Woodlands-Sugar Land, TX",Harris County
90736,4889,75159,zip,TX,TX,Seagoville,"Dallas-Fort Worth-Arlington, TX",Dallas County
97551,4890,94089,zip,CA,CA,Sunnyvale,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
74674,4893,38138,zip,TN,TN,Germantown,"Memphis, TN-MS-AR",Shelby County
70979,4894,30241,zip,GA,GA,Lagrange,"LaGrange, GA-AL",Troup County
96412,4895,91403,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
94657,4896,84721,zip,UT,UT,Cedar City,"Cedar City, UT",Iron County
96135,4897,90303,zip,CA,CA,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
89457,4899,72223,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County
73954,4900,36582,zip,AL,AL,Theodore,"Mobile, AL",Mobile County
69749,4901,28147,zip,NC,NC,Salisbury,"Charlotte-Concord-Gastonia, NC-SC",Rowan County
99537,4902,98055,zip,WA,WA,Renton,"Seattle-Tacoma-Bellevue, WA",King County
81544,4905,54022,zip,WI,WI,River Falls,"Minneapolis-St. Paul-Bloomington, MN-WI",Pierce County
91021,4906,75662,zip,TX,TX,Kilgore,"Longview, TX",Gregg County
66618,4907,20770,zip,MD,MD,Greenbelt,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County
94477,4908,84117,zip,UT,UT,Holladay,"Salt Lake City, UT",Salt Lake County
88601,4909,70448,zip,LA,LA,Mandeville,"New Orleans-Metairie, LA",Saint Tammany Parish
72491,4910,33189,zip,FL,FL,Cutler Bay,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
79145,4911,48335,zip,MI,MI,Farmington,"Detroit-Warren-Dearborn, MI",Oakland County
95170,4912,86326,zip,AZ,AZ,Cottonwood,"Prescott Valley-Prescott, AZ",Yavapai County
59294,4913,04005,zip,ME,ME,Biddeford,"Portland-South Portland, ME",York County
72307,4914,32926,zip,FL,FL,Cocoa,"Palm Bay-Melbourne-Titusville, FL",Brevard County
90944,4914,75482,zip,TX,TX,Sulphur Springs,"Sulphur Springs, TX",Hopkins County
98368,4914,95677,zip,CA,CA,Rocklin,"Sacramento-Roseville-Folsom, CA",Placer County
70236,4917,28804,zip,NC,NC,Asheville,"Asheville, NC",Buncombe County
77413,4919,45039,zip,OH,OH,,"Cincinnati, OH-KY-IN",Warren County
99201,4919,97333,zip,OR,OR,Corvallis,"Corvallis, OR",Benton County
66741,4922,21040,zip,MD,MD,Edgewood,"Baltimore-Columbia-Towson, MD",Harford County
97849,4923,94803,zip,CA,CA,Richmond,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
90782,4925,75230,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County
96420,4927,91411,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
99570,4929,98110,zip,WA,WA,Bainbridge Island,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County
89877,4931,73044,zip,OK,OK,Guthrie,"Oklahoma City, OK",Logan County
72835,4932,33811,zip,FL,FL,Lakeland,"Lakeland-Winter Haven, FL",Polk County
60553,4933,07040,zip,NJ,NJ,Maplewood,"New York-Newark-Jersey City, NY-NJ-PA",Essex County
72293,4934,32905,zip,FL,FL,Palm Bay,"Palm Bay-Melbourne-Titusville, FL",Brevard County
82765,4936,56303,zip,MN,MN,Saint Cloud,"St. Cloud, MN",Stearns County
81302,4938,53222,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County
72923,4938,33936,zip,FL,FL,Lehigh Acres,"Cape Coral-Fort Myers, FL",Lee County
89301,4940,72015,zip,AR,AR,Benton,"Little Rock-North Little Rock-Conway, AR",Saline County
67426,4940,22902,zip,VA,VA,Charlottesville,"Charlottesville, VA",Albemarle County
60332,4943,06473,zip,CT,CT,North Haven,"New Haven-Milford, CT",New Haven County
98545,4944,96007,zip,CA,CA,Anderson,"Redding, CA",Shasta County
82267,4947,55417,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
95301,4948,87106,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County
75662,4949,40383,zip,KY,KY,Versailles,"Lexington-Fayette, KY",Woodford County
100171,4950,99224,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County
66814,4951,21204,zip,MD,MD,Towson,"Baltimore-Columbia-Towson, MD",Baltimore County
94722,4952,85006,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County
60466,4953,06830,zip,CT,CT,Greenwich,"Bridgeport-Stamford-Norwalk, CT",Fairfield County
99018,4954,97013,zip,OR,OR,Canby,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County
84588,4955,60560,zip,IL,IL,Yorkville,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County
95193,4958,86406,zip,AZ,AZ,Lake Havasu City,"Lake Havasu City-Kingman, AZ",Mohave County
84695,4959,60827,zip,IL,IL,Riverdale,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
91989,4960,77505,zip,TX,TX,Pasadena,"Houston-The Woodlands-Sugar Land, TX",Harris County
70936,4961,30168,zip,GA,GA,Austell,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County
93599,4962,80921,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County
73222,4963,34788,zip,FL,FL,Leesburg,"Orlando-Kissimmee-Sanford, FL",Lake County
94888,4964,85306,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County
74659,4966,38122,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County
74657,4968,38119,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County
77124,4969,44310,zip,OH,OH,Akron,"Akron, OH",Summit County
91711,4972,77062,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County
90303,4973,74115,zip,OK,OK,Tulsa,"Tulsa, OK",Tulsa County
92615,4974,78702,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County
60589,4975,07080,zip,NJ,NJ,South Plainfield,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County
93356,4977,80304,zip,CO,CO,Boulder,"Boulder, CO",Boulder County
72840,4979,33825,zip,FL,FL,Avon Park,"Sebring-Avon Park, FL",Highlands County
86328,4981,64081,zip,MO,MO,Lees Summit,"Kansas City, MO-KS",Jackson County
78587,4982,47404,zip,IN,IN,Bloomington,"Bloomington, IN",Monroe County
93586,4983,80908,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County
85080,4984,61615,zip,IL,IL,Peoria,"Peoria, IL",Peoria County
66784,4985,21114,zip,MD,MD,Crofton,"Baltimore-Columbia-Towson, MD",Anne Arundel County
71679,4987,31792,zip,GA,GA,Thomasville,"Thomasville, GA",Thomas County
72870,4988,33860,zip,FL,FL,Mulberry,"Lakeland-Winter Haven, FL",Polk County
94850,4989,85258,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County
87887,4992,68144,zip,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County
90625,4993,75020,zip,TX,TX,Denison,"Sherman-Denison, TX",Grayson County
67799,4994,23701,zip,VA,VA,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City
81652,4995,54403,zip,WI,WI,Wausau,"Wausau-Weston, WI",Marathon County
66654,4996,20832,zip,MD,MD,Olney,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County
94407,4997,84040,zip,UT,UT,Layton,"Ogden-Clearfield, UT",Davis County
58445,4998,01606,zip,MA,MA,Worcester,"Worcester, MA-CT",Worcester County
59116,5000,03431,zip,NH,NH,Keene,"Keene, NH",Cheshire County
97955,5001,95054,zip,CA,CA,Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County
78927,5002,48045,zip,MI,MI,Harrison Township,"Detroit-Warren-Dearborn, MI",Macomb County
58532,5004,01886,zip,MA,MA,Westford,"Boston-Cambridge-Newton, MA-NH",Middlesex County
89895,5005,73064,zip,OK,OK,Mustang,"Oklahoma City, OK",Canadian County
76765,5006,43606,zip,OH,OH,Toledo,"Toledo, OH",Lucas County
99787,5008,98405,zip,WA,WA,Tacoma,"Seattle-Tacoma-Bellevue, WA",Pierce County
92040,5009,77578,zip,TX,TX,Manvel,"Houston-The Woodlands-Sugar Land, TX",Brazoria County
63477,5010,14220,zip,NY,NY,Buffalo,"Buffalo-Cheektowaga, NY",Erie County
78521,5011,47302,zip,IN,IN,Muncie,"Muncie, IN",Delaware County
58449,5013,01610,zip,MA,MA,Worcester,"Worcester, MA-CT",Worcester County
63468,5014,14211,zip,NY,NY,Buffalo,"Buffalo-Cheektowaga, NY",Erie County
93022,5015,79603,zip,TX,TX,Abilene,"Abilene, TX",Taylor County
67796,5016,23693,zip,VA,VA,Yorktown,"Virginia Beach-Norfolk-Newport News, VA-NC",York County
73448,5018,35404,zip,AL,AL,Tuscaloosa,"Tuscaloosa, AL",Tuscaloosa County
99020,5020,97015,zip,OR,OR,Clackamas,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County
72336,5021,32967,zip,FL,FL,Vero Beach,"Sebastian-Vero Beach, FL",Indian River County
77039,5022,44139,zip,OH,OH,Solon,"Cleveland-Elyria, OH",Cuyahoga County
60318,5024,06451,zip,CT,CT,Meriden,"New Haven-Milford, CT",New Haven County
97577,5025,94123,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County
64935,5025,17109,zip,PA,PA,Harrisburg,"Harrisburg-Carlisle, PA",Dauphin County
85160,5027,61801,zip,IL,IL,Urbana,"Champaign-Urbana, IL",Champaign County
86353,5028,64114,zip,MO,MO,Kansas City,"Kansas City, MO-KS",Jackson County
66021,5029,19608,zip,PA,PA,Reading,"Reading, PA",Berks County
74411,5030,37664,zip,TN,TN,Kingsport,"Kingsport-Bristol, TN-VA",Sullivan County
96403,5031,91390,zip,CA,CA,Santa Clarita,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
84587,5033,60559,zip,IL,IL,Westmont,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County
67350,5034,22655,zip,VA,VA,Stephens City,"Winchester, VA-WV",Frederick County
69265,5035,27260,zip,NC,NC,High Point,"Greensboro-High Point, NC",Guilford County
79437,5035,48864,zip,MI,MI,Okemos,"Lansing-East Lansing, MI",Ingham County
95086,5035,85750,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County
98248,5035,95503,zip,CA,CA,Eureka,"Eureka-Arcata, CA",Humboldt County
95814,5039,89118,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County
66245,5040,20151,zip,VA,VA,Chantilly,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County
92618,5041,78705,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County
60941,5043,08050,zip,NJ,NJ,Manahawkin,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County
78952,5044,48076,zip,MI,MI,Lathrup Village,"Detroit-Warren-Dearborn, MI",Oakland County
70522,5045,29505,zip,SC,SC,Florence,"Florence, SC",Florence County
86333,5050,64086,zip,MO,MO,Lees Summit,"Kansas City, MO-KS",Jackson County
96732,5051,92211,zip,CA,CA,Palm Desert,"Riverside-San Bernardino-Ontario, CA",Riverside County
70898,5052,30121,zip,GA,GA,Cartersville,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County
91283,5053,76148,zip,TX,TX,Watauga,"Dallas-Fort Worth-Arlington, TX",Tarrant County
58579,5054,02021,zip,MA,MA,Canton,"Boston-Cambridge-Newton, MA-NH",Norfolk County
60756,5057,07701,zip,NJ,NJ,Red Bank,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County
81307,5059,53227,zip,WI,WI,West Allis,"Milwaukee-Waukesha, WI",Milwaukee County
80082,5062,50021,zip,IA,IA,Ankeny,"Des Moines-West Des Moines, IA",Polk County
95156,5064,86301,zip,AZ,AZ,Prescott,"Prescott Valley-Prescott, AZ",Yavapai County
79177,5065,48390,zip,MI,MI,Commerce Township,"Detroit-Warren-Dearborn, MI",Oakland County
91209,5066,76048,zip,TX,TX,Granbury,"Granbury, TX",Hood County
82270,5067,55420,zip,MN,MN,Bloomington,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
73175,5068,34689,zip,FL,FL,Tarpon Springs,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County
61652,5069,10038,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
96514,5070,91775,zip,CA,CA,San Gabriel,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
97811,5071,94609,zip,CA,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County
74246,5073,37215,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County
417435,5074,85119,zip,AZ,AZ,Apache Junction,"Phoenix-Mesa-Chandler, AZ",Pinal County
99937,5075,98642,zip,WA,WA,Ridgefield,"Portland-Vancouver-Hillsboro, OR-WA",Clark County
70883,5076,30106,zip,GA,GA,Austell,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County
73753,5076,36109,zip,AL,AL,Montgomery,"Montgomery, AL",Montgomery County
60405,5079,06705,zip,CT,CT,Waterbury,"New Haven-Milford, CT",New Haven County
94859,5080,85268,zip,AZ,AZ,Fountain Hills,"Phoenix-Mesa-Chandler, AZ",Maricopa County
78943,5082,48067,zip,MI,MI,Royal Oak,"Detroit-Warren-Dearborn, MI",Oakland County
73619,5084,35806,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County
63896,5085,15090,zip,PA,PA,Wexford,"Pittsburgh, PA",Allegheny County
94399,5087,84032,zip,UT,UT,Heber City,"Heber, UT",Wasatch County
72830,5088,33805,zip,FL,FL,Lakeland,"Lakeland-Winter Haven, FL",Polk County
94974,5089,85541,zip,AZ,AZ,Payson,"Payson, AZ",Gila County
84923,5093,61350,zip,IL,IL,Ottawa,"Ottawa, IL",La Salle County
93253,5094,80124,zip,CO,CO,Lone Tree,"Denver-Aurora-Lakewood, CO",Douglas County
60976,5095,08087,zip,NJ,NJ,Tuckerton,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County
60701,5096,07508,zip,NJ,NJ,North Haledon,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County
95963,5097,89801,zip,NV,NV,Elko,"Elko, NV",Elko County
74617,5098,38053,zip,TN,TN,Millington,"Memphis, TN-MS-AR",Shelby County
91988,5099,77504,zip,TX,TX,Pasadena,"Houston-The Woodlands-Sugar Land, TX",Harris County
399726,5100,77523,zip,TX,TX,Baytown,"Houston-The Woodlands-Sugar Land, TX",Chambers County
84403,5103,60153,zip,IL,IL,Maywood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
94456,5105,84093,zip,UT,UT,Sandy,"Salt Lake City, UT",Salt Lake County
99059,5106,97060,zip,OR,OR,Troutdale,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County
67775,5106,23607,zip,VA,VA,Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News City
65688,5108,19006,zip,PA,PA,Huntingdon Valley,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County
73381,5111,35211,zip,AL,AL,Birmingham,"Birmingham-Hoover, AL",Jefferson County
66722,5112,21012,zip,MD,MD,Arnold,"Baltimore-Columbia-Towson, MD",Anne Arundel County
92106,5113,77802,zip,TX,TX,Bryan,"College Station-Bryan, TX",Brazos County
74052,5115,36801,zip,AL,AL,Opelika,"Auburn-Opelika, AL",Lee County
83137,5116,57104,zip,SD,SD,Sioux Falls,"Sioux Falls, SD",Minnehaha County
94998,5116,85614,zip,AZ,AZ,Green Valley,"Tucson, AZ",Pima County
74596,5118,38024,zip,TN,TN,Dyersburg,"Dyersburg, TN",Dyer County
78030,5119,46214,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County
78288,5119,46806,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County
94465,5121,84105,zip,UT,UT,Salt Lake City,"Salt Lake City, UT",Salt Lake County
75711,5122,40508,zip,KY,KY,Lexington,"Lexington-Fayette, KY",Fayette County
69954,5123,28443,zip,NC,NC,Hampstead,"Wilmington, NC",Pender County
84145,5125,59714,zip,MT,MT,Belgrade,"Bozeman, MT",Gallatin County
99696,5127,98292,zip,WA,WA,Stanwood,"Seattle-Tacoma-Bellevue, WA",Snohomish County
69434,5128,27591,zip,NC,NC,Wendell,"Raleigh-Cary, NC",Wake County
72876,5130,33870,zip,FL,FL,Sebring,"Sebring-Avon Park, FL",Highlands County
98316,5131,95620,zip,CA,CA,Dixon,"Vallejo, CA",Solano County
58465,5131,01720,zip,MA,MA,Acton,"Boston-Cambridge-Newton, MA-NH",Middlesex County
73968,5133,36609,zip,AL,AL,Mobile,"Mobile, AL",Mobile County
77927,5134,46041,zip,IN,IN,Frankfort,"Frankfort, IN",Clinton County
82169,5135,55316,zip,MN,MN,Champlin,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County
96969,5136,92651,zip,CA,CA,Laguna Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County
90723,5137,75146,zip,TX,TX,Lancaster,"Dallas-Fort Worth-Arlington, TX",Dallas County
93242,5138,80110,zip,CO,CO,Sheridan,"Denver-Aurora-Lakewood, CO",Arapahoe County
72734,5139,33634,zip,FL,FL,Town 'n' Country,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
66591,5140,20737,zip,MD,MD,East Riverdale,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County
75915,5145,41091,zip,KY,KY,Union,"Cincinnati, OH-KY-IN",Boone County
71260,5145,30655,zip,GA,GA,Monroe,"Atlanta-Sandy Springs-Alpharetta, GA",Walton County
93314,5147,80238,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County
71176,5148,30528,zip,GA,GA,Cleveland,,White County
89097,5149,71446,zip,LA,LA,Leesville,"Fort Polk South, LA",Vernon Parish
79168,5150,48375,zip,MI,MI,Novi,"Detroit-Warren-Dearborn, MI",Oakland County
60708,5150,07522,zip,NJ,NJ,Paterson,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County
71593,5152,31605,zip,GA,GA,Valdosta,"Valdosta, GA",Lowndes County
83138,5153,57105,zip,SD,SD,Sioux Falls,"Sioux Falls, SD",Minnehaha County
93259,5155,80130,zip,CO,CO,Highlands Ranch,"Denver-Aurora-Lakewood, CO",Douglas County
58594,5156,02048,zip,MA,MA,Mansfield,"Providence-Warwick, RI-MA",Bristol County
71225,5157,30601,zip,GA,GA,Athens,"Athens-Clarke County, GA",Clarke County
72950,5159,33991,zip,FL,FL,Cape Coral,"Cape Coral-Fort Myers, FL",Lee County
77365,5160,44857,zip,OH,OH,Norwalk,"Norwalk, OH",Huron County
72900,5160,33907,zip,FL,FL,Fort Myers,"Cape Coral-Fort Myers, FL",Lee County
88921,5162,71118,zip,LA,LA,Shreveport,"Shreveport-Bossier City, LA",Caddo Parish
72391,5162,33062,zip,FL,FL,Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County
94275,5167,83702,zip,ID,ID,Boise,"Boise City, ID",Ada County
60393,5169,06610,zip,CT,CT,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",Fairfield County
63920,5170,15136,zip,PA,PA,McKees Rocks,"Pittsburgh, PA",Allegheny County
78093,5170,46322,zip,IN,IN,Highland,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County
89444,5172,72206,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County
67659,5175,23324,zip,VA,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake City
65873,5175,19348,zip,PA,PA,Kennett Square,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County
78957,5177,48083,zip,MI,MI,Troy,"Detroit-Warren-Dearborn, MI",Oakland County
72998,5177,34104,zip,FL,FL,Naples,"Naples-Marco Island, FL",Collier County
71510,5179,31326,zip,GA,GA,Rincon,"Savannah, GA",Effingham County
63947,5180,15216,zip,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County
77196,5181,44483,zip,OH,OH,Warren,"Youngstown-Warren-Boardman, OH-PA",Trumbull County
78092,5181,46321,zip,IN,IN,Munster,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County
75576,5184,40222,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County
91183,5185,76009,zip,TX,TX,Alvarado,"Dallas-Fort Worth-Arlington, TX",Johnson County
93593,5187,80915,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County
87891,5188,68154,zip,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County
99535,5189,98053,zip,WA,WA,Redmond,"Seattle-Tacoma-Bellevue, WA",King County
72471,5190,33168,zip,FL,FL,North Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County
71628,5191,31707,zip,GA,GA,Albany,"Albany, GA",Dougherty County
92355,5192,78259,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County
84461,5193,60406,zip,IL,IL,Blue Island,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
60389,5194,06605,zip,CT,CT,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",Fairfield County
72931,5195,33950,zip,FL,FL,Punta Gorda,"Punta Gorda, FL",Charlotte County
63641,5195,14620,zip,NY,NY,Rochester,"Rochester, NY",Monroe County
87466,5197,67114,zip,KS,KS,Newton,"Wichita, KS",Harvey County
